scan_id,rel_path,abs_path,name,ext,size,mtime_ns,ctime_ns,inode,content_hash,hash_algo,scanned_at
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Munoz Cleaning Corp LLC_2.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Munoz Cleaning Corp LLC_2.md,Munoz Cleaning Corp LLC_2.md,.md,2253,1762695744000000000,1773906682765000000,77124,bcbbe7ca306b51706809210508b5dafa7b1260d05081c097d296746589c29fe0,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/New Client Checklist.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\New Client Checklist.md,New Client Checklist.md,.md,2998,1764319920000000000,1773906682798000000,77125,5e45b1ff6bc8bfb96cb155bf055eea81ef6a5696994fb68e0916f5f85c7d6814,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/New Project.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\New Project.md,New Project.md,.md,518,1764319890000000000,1773906682881000000,77126,c7dfcf19f696417127a9bbc24ecce146a5a1193ac509085846d790c29c8ad123,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Notary Services.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Notary Services.md,Notary Services.md,.md,1460,1764319920000000000,1773906683134000000,77127,45d242cfcdf673c88648af253dc2ee98ddf0b566420b2ca15a8355c72fb562fe,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Office Pride HR Implementation Project 9.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Office Pride HR Implementation Project 9.md,Office Pride HR Implementation Project 9.md,.md,415,1764319890000000000,1773906683219000000,77128,97bdf4f5a293ec4fdd42d4c47b7941a9a8b2acf4efa311c44ce92811a33abd9d,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/OptiFlow - Project Consulting 1fef84a0440280ffa056d4e3675cfd85.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\OptiFlow - Project Consulting 1fef84a0440280ffa056d4e3675cfd85.md,OptiFlow - Project Consulting 1fef84a0440280ffa056d4e3675cfd85.md,.md,5461,1764319922000000000,1773906683259000000,77129,c41d3d5ff7168e46e3c3e1c49e1bb2314a967398aca3d86b389aa8010e5582de,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/OptiFlow - Project Documentation 1fef84a0440280d09ed4f38863e2e3e5.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\OptiFlow - Project Documentation 1fef84a0440280d09ed4f38863e2e3e5.md,OptiFlow - Project Documentation 1fef84a0440280d09ed4f38863e2e3e5.md,.md,5321,1764319922000000000,1773906683325000000,77130,4be459394f1b040e29ed8c749170e4d9e1ab334a93167db257d99f073f94f37a,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/OptiFlow - Project Training 1fef84a044028074add7f345ea251bb5.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\OptiFlow - Project Training 1fef84a044028074add7f345ea251bb5.md,OptiFlow - Project Training 1fef84a044028074add7f345ea251bb5.md,.md,5466,1764319922000000000,1773906683387000000,77131,833136cffda3c3a87c338d41a41640e7921ab7cd6d789d487ea2f676b55cb791,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Ortiz Electronicos LLC.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Ortiz Electronicos LLC.md,Ortiz Electronicos LLC.md,.md,1403,1764319894000000000,1773906683441000000,77132,420052ea7fd8af7183d078a5a15ca037e9af0fe7ee3071e6fe79b165f4df503d,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Ortiz Electronicos LLC_2.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Ortiz Electronicos LLC_2.md,Ortiz Electronicos LLC_2.md,.md,1404,1764319894000000000,1773906683555000000,77133,7de4b2daabf99f92e2fa318fb2a9b59d9a5a3e688f781781460ec5c378f07d46,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Ortiz Electronicos LLC_3.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Ortiz Electronicos LLC_3.md,Ortiz Electronicos LLC_3.md,.md,1402,1764319894000000000,1773906683602000000,77134,de4e7cdf15b77ca45f0ee7a83ba7a85eff7f1bd53744e28816e2f755ff28d119,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/OSMAN CHACON GONZALEZ.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\OSMAN CHACON GONZALEZ.md,OSMAN CHACON GONZALEZ.md,.md,1257,1764319894000000000,1773906683654000000,77135,b931ac5dce2ed07cf15c66b4daf2f9b032f3dfeae56e2e39c48fd349cb570582,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/PACKAGE_JSON_SUMMARY.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\PACKAGE_JSON_SUMMARY.md,PACKAGE_JSON_SUMMARY.md,.md,12985,1764319894000000000,1773906683697000000,77136,5ddd9966652f02a5a386767c6e55184476e128bf392493f8d4863ab18789afb5,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/PART VIII – Systems of Survival.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\PART VIII – Systems of Survival.md,PART VIII – Systems of Survival.md,.md,1794,1764410282000000000,1773906683736000000,77137,64c80e2b16a44d542cf7a269e7561d227fa20a2ca687c4b7c6b83f8fcf9fa77c,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Passport Photo Services.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Passport Photo Services.md,Passport Photo Services.md,.md,1459,1764319920000000000,1773906683771000000,77138,5c83d8fd6792cc7ecda9547945d59a9f4c438ef404b3d69f416148d5e7eb9c53,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Pedro Ovalle - Default Account.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Pedro Ovalle - Default Account.md,Pedro Ovalle - Default Account.md,.md,1299,1764319894000000000,1773906683859000000,77139,559e5e1660588cd118ea3dac6443ad1e1f023487ce05aaefd14469d0e86d1eed,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/PEDRO OVALLE.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\PEDRO OVALLE.md,PEDRO OVALLE.md,.md,1585,1764319920000000000,1773906683924000000,77140,ddba423ed90a6cbfd06e1e8e2e5e666ef5f1d2ed8334768137e17ef3065e7ff8,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/PEDRO PABLO RODRIGUEZ KANZLAR ACCOUNT.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\PEDRO PABLO RODRIGUEZ KANZLAR ACCOUNT.md,PEDRO PABLO RODRIGUEZ KANZLAR ACCOUNT.md,.md,1201,1764319894000000000,1773906684044000000,77141,8cd6bec7bc3d0278a8bf54d7a3d414cabdfb501f1d3b2cd988db43372f380474,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Ponce Construction LLC.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Ponce Construction LLC.md,Ponce Construction LLC.md,.md,1230,1764319894000000000,1773906684104000000,77142,0282b68045e150c49a25fd4a9fa80db3b88d31e2360e6e243988493eae62a1b5,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/portableclientrag.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\portableclientrag.md,portableclientrag.md,.md,6785,1764319922000000000,1773906684154000000,77143,eade2d1735357007bab8ca353fe74058d0b04777ae14c8b25f117a74c3a99b21,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Pretrial Diversion Agreement Filed 9.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Pretrial Diversion Agreement Filed 9.md,Pretrial Diversion Agreement Filed 9.md,.md,23443,1764319894000000000,1773906684193000000,77144,4f9d12ba378b49700628972e991de30adf01f4d3b3ca4447b7b6e22f93eaaec5,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Principal.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Principal.md,Principal.md,.md,341,1764319890000000000,1773906684236000000,77145,e3417f85bd66427a96bf0512d287355bb196a8a30b26046bd5e735577e5851ea,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Print Service G-Custom.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Print Service G-Custom.md,Print Service G-Custom.md,.md,1233,1762695718000000000,1773906684391000000,77146,a425ad9db5d6927bbdd749bd3a9089e30ee1891beee40a6c2e3c0f09ddfc3201,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Print Service P-Passport Photo.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Print Service P-Passport Photo.md,Print Service P-Passport Photo.md,.md,1509,1764319894000000000,1773906684456000000,77147,c3f07a6fa38a4a6f244fc9402549e7e914fd9fb7c0f1d729c9130d2ad45de76e,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Process Optimization.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Process Optimization.md,Process Optimization.md,.md,1460,1764319922000000000,1773906684569000000,77148,547c3d5ea4fdaa394fbaeccf0f02498eaf13f9e131f54fe9119b2d7aa1a49df4,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Product guides.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Product guides.md,Product guides.md,.md,527,1764319922000000000,1773906684615000000,77149,c0f37e9105417f39296312d50f386b2603afe7ebdd9bbaa922099ca989996911,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Product Tour Setup.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Product Tour Setup.md,Product Tour Setup.md,.md,576,1764319890000000000,1773906684692000000,77150,018db0b49eca1abd0242cf6919550a9f157cc9df53e2bf2e9f0daa494be612d9,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Product Tour.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Product Tour.md,Product Tour.md,.md,889,1764319890000000000,1773906684747000000,77151,cc358cda600ad9472e3e54b12934e09682ddb8939011dc71168d201abe1030e7,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Project 1 Partnership Return 8.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Project 1 Partnership Return 8.md,Project 1 Partnership Return 8.md,.md,445,1764319890000000000,1773906684794000000,77152,a2c3a5cf9ea330b989a0309f5f911699c209848f0c84c18e579dc813a9211584,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Project Completion.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Project Completion.md,Project Completion.md,.md,1097,1764319890000000000,1773906684901000000,77153,a3e880f12c309b76252de325c75aa893650374af570326d5783916208a61d9c5,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Project Consulting.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Project Consulting.md,Project Consulting.md,.md,1107,1764319920000000000,1773906684984000000,77154,778af50e948699a3186b0f0e08f669a1eace5b47ee81d4ea65db00f14c470a28,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Project Consulting_20251126_174924.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Project Consulting_20251126_174924.md,Project Consulting_20251126_174924.md,.md,831,1762695702000000000,1773906685044000000,77155,1184f70d4004d8bfc0d3b36c53ea8b0d4fed68d6d6b379b47bff916e2af74030,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Project Documentation.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Project Documentation.md,Project Documentation.md,.md,1105,1764319920000000000,1773906685134000000,77156,55074c2d48cccb4b29aac35d919378a521ec06540280727b2d6cac85db35e45f,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Project Management Certified Scrum Master.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Project Management Certified Scrum Master.md,Project Management Certified Scrum Master.md,.md,1212,1764319890000000000,1773906685175000000,77157,adebf214ed46ce15cf696a26905e1df1d2030860a2a89020b50398c2eb4d0170,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Project Management PMP.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Project Management PMP.md,Project Management PMP.md,.md,1072,1764319890000000000,1773906685235000000,77158,8f6d5dbc84c9358641ac3e2bb2ffadbcd3b5d1bc6c8f8a63ad9ff5facc9a2d2f,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Project Manager.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Project Manager.md,Project Manager.md,.md,2211,1764319890000000000,1773906685285000000,77159,268b2b6317caef0c562a9fe0099ffc428884c8c776f3205280c9a37e4b18d2b3,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Project Tags.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Project Tags.md,Project Tags.md,.md,1042,1764319890000000000,1773906686340000000,77160,bb2ee2692bd3816f2680cab85975d12389673300eb44705f6ad92135810faf53,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Project Template.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Project Template.md,Project Template.md,.md,1883,1764319890000000000,1773906687136000000,77161,ff9c10b14dfca4b651e0022ed8bdaf6e5029464aa7cc997d768afc1a94238d02,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Project Update.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Project Update.md,Project Update.md,.md,1096,1764319890000000000,1773906687253000000,77162,16fe6b947f0e21f70508cddba42f4206f2b19e48c43775aea13f9deb09ff5ab5,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Project.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Project.md,Project.md,.md,404,1764319890000000000,1773906687550000000,77163,65995a934ed4c80b58d1c89587f8d325047563f1475fde0497d4f478a57b0636,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,"30_drafts/from_10_flow_10_workbench/ideas/Projecto Corp, Acciones Indy LLC.md","G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Projecto Corp, Acciones Indy LLC.md","Projecto Corp, Acciones Indy LLC.md",.md,1268,1764319894000000000,1773906687931000000,77164,0971536eaef64888def09e8b623ebef8b8c34ad10d3140bf04a3a30187fc7d25,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/project_documentation.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\project_documentation.md,project_documentation.md,.md,1126,1764319924000000000,1773906688304000000,77169,9eb499ff46f9c07f13d878d7dac3d3b15958df11fdc9af50a576ce843c0bb991,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Project_Notes.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Project_Notes.md,Project_Notes.md,.md,346,1764319922000000000,1773906688351000000,77170,036bf7803dfbad698bd59382810755feef41dd54c110197268769ebdea85b4c4,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Propose Hiring and Recruitment Procedures.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Propose Hiring and Recruitment Procedures.md,Propose Hiring and Recruitment Procedures.md,.md,2191,1764319922000000000,1773906688472000000,77171,d4dce57734ad76a53cd0bff914e8c8129851c91a3fa4e9d039d516df94b52031,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Public launch of iOS app 8.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Public launch of iOS app 8.md,Public launch of iOS app 8.md,.md,924,1764319890000000000,1773906688530000000,77172,d67c24763f7f701ef4d2e2059bb27b186ce0c4e2db6473095c32783beb74b8b8,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Publish Form.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Publish Form.md,Publish Form.md,.md,236,1762699564000000000,1773906688585000000,77173,f6122b6a7eb4a5ae00dcbc6c3e0845a4489880d8c66c66bc8308ac91bb6bbd22,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Python Development Workflow for Humans — pipenv 20.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Python Development Workflow for Humans — pipenv 20.md,Python Development Workflow for Humans — pipenv 20.md,.md,1895,1764319890000000000,1773906688643000000,77174,a97a2fa442db84543c73f7c54de59386160b029011182d0178200a4f17134b92,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/QiAlly Call Ecosystem & Gina Voice Architecture.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\QiAlly Call Ecosystem & Gina Voice Architecture.md,QiAlly Call Ecosystem & Gina Voice Architecture.md,.md,6288,1764039612000000000,1773906688690000000,77175,b30449d4231af8ad1f61a29f4660dde4cbdeda068336876a5ad55a44f0502da7,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/QiEOS_Protocol_v3.0.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\QiEOS_Protocol_v3.0.md,QiEOS_Protocol_v3.0.md,.md,12285,1763680148000000000,1773906688764000000,77176,f74f1accf4c1dda8b1a7b627bd24eec7f7caf00d450d283243308bdd9cbaaf08,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/QiEOS_Protocol_v3.0_20251126_181950.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\QiEOS_Protocol_v3.0_20251126_181950.md,QiEOS_Protocol_v3.0_20251126_181950.md,.md,12192,1763357414000000000,1773906688837000000,77177,2f09fdb53f2fd2fd13999380391dc830b659f738cc2051a1e8c6f879b62178ff,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/quartz.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\quartz.md,quartz.md,.md,452,1764319894000000000,1773906688990000000,77178,e98bc76cf04deb0cbd67be96543bfcd508018fd85c0a5f65a5adb18a7b016c36,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Rays Construction LLC.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Rays Construction LLC.md,Rays Construction LLC.md,.md,1298,1764319894000000000,1773906689045000000,77179,c78ba9409d8b2eb1f93ed2970897d3f792a2475d58aaf63cc5b7f701cba4fe79,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/README md.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\README md.md,README md.md,.md,385,1764319894000000000,1773906689103000000,77180,65c56832c983bda34e5e86f917693d1ca241af34ef3db66576b5f1f764be92a9,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/README.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\README.md,README.md,.md,1327,1762695228000000000,1773906689154000000,77181,35833eaa3dc35ed61a2baecbb04b3bd1df5bd1eb2adfed1509073cf3ab50431a,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Registered Agent Services.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Registered Agent Services.md,Registered Agent Services.md,.md,1590,1764319920000000000,1773906689210000000,77182,8b47609ae742d5e0091cc3018759333140123575939cd26a1fc58ca68d3e0cce,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/requirements.txt,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\requirements.txt,requirements.txt,.txt,191,1764212264000000000,1773906689261000000,77183,07d4eea9d1d4ac5af0ea78a865fa4b392fe54b646bf6181d4cb7465d380fef0c,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Research & Development Skills.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Research & Development Skills.md,Research & Development Skills.md,.md,1430,1764319890000000000,1773906689417000000,77184,45cd1917540e333d2eeb0bf96c0672d333c205bb2e251b37f1e645e11bd8d98e,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Resource Center Weekly Meeting Agenda.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Resource Center Weekly Meeting Agenda.md,Resource Center Weekly Meeting Agenda.md,.md,1641,1764319890000000000,1773906689458000000,77185,ade888201c093e277b1af4e57e4b8388e69edfdbd04dc2776eb8ebadd38e7d9f,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Revamp new hire onboarding 8.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Revamp new hire onboarding 8.md,Revamp new hire onboarding 8.md,.md,874,1764319890000000000,1773906689550000000,77186,799993afbef6dc32c45f1702995085d840486c2f11637f49d143f44f61c89155,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Revised Payment Plan and Milestones 33.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Revised Payment Plan and Milestones 33.md,Revised Payment Plan and Milestones 33.md,.md,2993,1764319888000000000,1773906689599000000,77187,a691c8fd491dd181dde71e7e672c9e490e6ff2951511544c35b6e8e15d6f4782,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Rolando Jose Zeledon Baca LLC.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Rolando Jose Zeledon Baca LLC.md,Rolando Jose Zeledon Baca LLC.md,.md,1288,1764319922000000000,1773906689638000000,77188,aeea61bc08035048918c1fded43ef22579e7acb6016f047fe50afb5d7a216753,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Rolando Jose Zeledon Baca LLC_1.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Rolando Jose Zeledon Baca LLC_1.md,Rolando Jose Zeledon Baca LLC_1.md,.md,1295,1764319922000000000,1773906689673000000,77189,36cb82a89d2b26723090835045cd4cc00cceee557671ef76d3b756cfe1c17fa7,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,"30_drafts/from_10_flow_10_workbench/ideas/Rosa Latina - CARRILLO LOPEZ, MIGUEL A.md","G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Rosa Latina - CARRILLO LOPEZ, MIGUEL A.md","Rosa Latina - CARRILLO LOPEZ, MIGUEL A.md",.md,1444,1764319894000000000,1773906689705000000,77190,599e14ad71201cbce57b4b4568c3101948122b704cce897b1be7f0c0ee6ab289,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Sample Project.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Sample Project.md,Sample Project.md,.md,1894,1764319890000000000,1773906689742000000,77191,5bb7c77842c883566f3c95486d0022d2bad2c7ffc015c4d1959e4e67451371b0,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Scoop Force LLC.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Scoop Force LLC.md,Scoop Force LLC.md,.md,1342,1764319894000000000,1773906689779000000,77192,3f15912de48226b2ddea558073c2386dc83085abecdeb2c63e3917fc0731cb59,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/scope_of_work.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\scope_of_work.md,scope_of_work.md,.md,3668,1764319906000000000,1773906689816000000,77193,842568ea01c67c26418d91db64dc521291436edb9e6508ba471b4a603520c4a2,blake3,2026-05-18T18:20:15+00:00
